d_fiscal_year,total,total_constant_2019_dollars
2017-2018,877702.42,897612.64
2018-2019,864196.39,874182.92
2019-2020,1242438.77,1240976.01
2020-2021,1266390.68,1228837.47
2021-2022,6586781.03,4822981.73
