d_fiscal_year,total,total_constant_2019_dollars
2017-2018,19127445.73,19708816.75
2018-2019,18892043.85,19225436.91
2019-2020,22115809.22,21915283.72
2020-2021,26675870.06,25434363.21
2021-2022,40528735.86,37750642.11
