owner_org,d_fiscal_year,total
aafc-aac,2018-2019,75127.66759615384
aafc-aac,2019-2020,472127.6026244344
aafc-aac,2020-2021,616852.8999264706
aandc-aadnc,2019-2020,15924.575158227848
aandc-aadnc,2020-2021,106811.17484177215
cics-scic,2019-2020,45832.8
cnsc-ccsn,2020-2021,77632.77968064905
csc-scc,2019-2020,24916.5
csps-efpc,2018-2019,11241.952054794521
csps-efpc,2019-2020,82548.04794520549
dfatd-maecd,2019-2020,24407.999999999996
dfatd-maecd,2020-2021,60685.036383561644
dfo-mpo,2017-2018,67704
dfo-mpo,2018-2019,1599.795918367347
dfo-mpo,2019-2020,148073.53885410767
dfo-mpo,2020-2021,46759.29522752498
dnd-mdn,2019-2020,30510
ec,2019-2020,21000
esdc-edsc,2018-2019,18899.999999999996
esdc-edsc,2019-2020,52008.84881355932
esdc-edsc,2020-2021,211821.239346818
fintrac-canafe,2019-2020,133214.0762463343
fintrac-canafe,2020-2021,362859.2375366569
ic,2017-2018,24991.309999999998
infc,2019-2020,16950
isc-sac,2017-2018,135590.6795620438
isc-sac,2018-2019,93613.2910948905
isc-sac,2019-2020,17325
isc-sac,2020-2021,37361.75068493151
jus,2018-2019,85021.2
nrc-cnrc,2019-2020,24860
nrc-cnrc,2020-2021,32544
nrcan-rncan,2019-2020,445.8082191780822
nrcan-rncan,2020-2021,240674.19178082192
nserc-crsng,2017-2018,858591.7134091192
nserc-crsng,2018-2019,1324377.2538504761
nserc-crsng,2019-2020,1339813.0114588996
nserc-crsng,2020-2021,1342910.42707452
oag-bvg,2017-2018,24973
opc-cpvp,2018-2019,24995.57
pc,2018-2019,36750
pc,2019-2020,69919.5
pc,2020-2021,202765.69
pch,2018-2019,212834.81999999998
pco-bcp,2017-2018,23000
pco-bcp,2019-2020,47546.448087431694
pco-bcp,2020-2021,15733.551912568306
phac-aspc,2019-2020,102773.22757936509
phac-aspc,2020-2021,328939.54474497726
pwgsc-tpsgc,2019-2020,225646.330620155
pwgsc-tpsgc,2020-2021,196578.88468992244
rcmp-grc,2018-2019,15015
rcmp-grc,2019-2020,230884.61538461538
rcmp-grc,2020-2021,73615.38461538461
ssc-spc,2017-2018,301792.410801955
ssc-spc,2018-2019,217480.71371859298
ssc-spc,2019-2020,78671.79741807349
ssc-spc,2020-2021,528891.041549156
tbs-sct,2019-2020,144983.52
tc,2020-2021,32035.5
vac-acc,2018-2019,71568.16133620689
vac-acc,2019-2020,1238950.47169688
vac-acc,2020-2021,1235565.361118473
wd-deo,2019-2020,135286.35
wd-deo,2020-2021,110260.85999999999
