owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2018-2019,111626.67,113845.21
aafc-aac,2019-2020,472127.60,466559.34
aafc-aac,2020-2021,616852.90,588386.85
aafc-aac,2021-2022,1627459.69,1513926.94
aandc-aadnc,2017-2018,49666.98,51275.36
aandc-aadnc,2018-2019,0.00,0.00
aandc-aadnc,2019-2020,15924.58,15545.24
aandc-aadnc,2020-2021,106811.17,102003.47
aandc-aadnc,2021-2022,0.00,0.00
acoa-apeca,2021-2022,79091.25,73906.29
cas-satj,2018-2019,16950.00,17110.36
casdo-ocena,2020-2021,17530.86,16627.00
casdo-ocena,2021-2022,22469.14,21408.78
cbsa-asfc,2017-2018,259119.56,266813.41
cbsa-asfc,2018-2019,231482.49,235903.26
cbsa-asfc,2019-2020,220558.83,218556.88
cbsa-asfc,2020-2021,94563.96,90144.22
cbsa-asfc,2021-2022,106509.92,99660.15
cer-rec,2021-2022,189261.05,172089.52
cfia-acia,2018-2019,8888.03,8982.30
cfia-acia,2019-2020,26664.08,26450.10
cfia-acia,2020-2021,13089.55,12375.47
cfia-acia,2021-2022,33441.14,31448.27
cic,2017-2018,10649.44,10942.91
cic,2018-2019,14199.26,14561.63
cics-scic,2019-2020,45832.80,45138.76
cihr-irsc,2019-2020,10262.74,10115.83
cihr-irsc,2020-2021,15884.04,15141.05
cihr-irsc,2021-2022,15413.20,14423.07
cnsc-ccsn,2017-2018,101156.34,103993.49
cnsc-ccsn,2018-2019,213422.34,217323.49
cnsc-ccsn,2019-2020,214007.06,212289.63
cnsc-ccsn,2020-2021,77632.78,73857.41
cnsc-ccsn,2021-2022,235869.08,220717.10
cra-arc,2020-2021,26894.00,25507.39
cra-arc,2021-2022,18196.80,16545.82
crtc,2020-2021,22600.00,21528.74
csa-asc,2021-2022,50660.86,46216.19
csc-scc,2017-2018,5205.55,5350.09
csc-scc,2018-2019,16814.40,17121.75
csc-scc,2019-2020,53339.75,52625.95
csc-scc,2020-2021,5750.81,5467.72
csc-scc,2021-2022,12745.03,12051.37
csps-efpc,2018-2019,11241.95,11337.83
csps-efpc,2019-2020,82548.05,82363.07
dfatd-maecd,2017-2018,415865.81,428354.87
dfatd-maecd,2018-2019,383203.88,390530.20
dfatd-maecd,2019-2020,329326.91,326839.69
dfatd-maecd,2020-2021,316035.43,301613.08
dfatd-maecd,2021-2022,395896.29,369177.94
dfo-mpo,2017-2018,92620.50,95195.88
dfo-mpo,2018-2019,1599.80,1613.44
dfo-mpo,2019-2020,148073.54,146052.10
dfo-mpo,2020-2021,46759.30,44579.12
dfo-mpo,2021-2022,25956.00,24187.30
dnd-mdn,2017-2018,541182.04,557470.02
dnd-mdn,2018-2019,188875.16,192562.04
dnd-mdn,2019-2020,172119.93,170089.61
dnd-mdn,2020-2021,38771.97,36538.52
dnd-mdn,2021-2022,40000.00,36370.83
ec,2019-2020,21000.00,20699.38
esdc-edsc,2017-2018,767468.16,789388.93
esdc-edsc,2018-2019,1545335.37,1573339.45
esdc-edsc,2019-2020,1023436.33,1023055.00
esdc-edsc,2020-2021,246037.80,233843.07
esdc-edsc,2021-2022,404812.97,376400.82
fintrac-canafe,2019-2020,133214.08,130599.34
fintrac-canafe,2020-2021,362859.24,345940.73
fintrac-canafe,2021-2022,181926.69,172704.04
fja-cmf,2021-2022,39956.80,37348.96
hc-sc,2017-2018,17520.15,18057.28
hc-sc,2019-2020,49042.00,48003.06
hc-sc,2021-2022,69212.50,63076.76
ic,2017-2018,24991.31,25759.17
ic,2018-2019,30805.49,31224.12
ic,2019-2020,11010.17,11050.21
infc,2019-2020,16950.00,16629.66
isc-sac,2017-2018,135590.68,139746.43
isc-sac,2018-2019,93613.29,95666.04
isc-sac,2019-2020,17325.00,17185.97
isc-sac,2020-2021,37361.75,35519.94
isc-sac,2021-2022,43981.25,41576.16
jus,2018-2019,85021.20,86263.38
lac-bac,2021-2022,24150.00,22704.19
nrc-cnrc,2019-2020,24860.00,24607.46
nrc-cnrc,2020-2021,32544.00,31267.32
nrc-cnrc,2021-2022,20451.52,18745.25
nrcan-rncan,2017-2018,0.00,0.00
nrcan-rncan,2018-2019,0.00,0.00
nrcan-rncan,2019-2020,445.81,435.19
nrcan-rncan,2020-2021,284086.60,270780.51
nrcan-rncan,2021-2022,320032.46,298780.70
nserc-crsng,2017-2018,1396259.52,1438079.86
nserc-crsng,2018-2019,2019567.21,2056092.85
nserc-crsng,2019-2020,1904971.93,1890354.95
nserc-crsng,2020-2021,1342910.43,1280292.54
nserc-crsng,2021-2022,1602778.45,1495652.64
oag-bvg,2017-2018,24973.00,25763.73
opc-cpvp,2018-2019,24995.57,25208.74
osfi-bsif,2018-2019,121928.65,124157.38
osfi-bsif,2019-2020,122262.70,121281.53
osfi-bsif,2020-2021,121928.65,116243.66
pc,2018-2019,36750.00,37153.36
pc,2019-2020,69919.50,69563.49
pc,2020-2021,202765.69,193415.19
pc,2021-2022,79419.38,73162.80
pch,2017-2018,38952.99,40147.20
pch,2018-2019,212834.82,216065.95
pco-bcp,2017-2018,23000.00,23633.81
pco-bcp,2019-2020,47546.45,46981.39
pco-bcp,2020-2021,63236.89,60288.91
pco-bcp,2021-2022,15776.66,15032.13
phac-aspc,2019-2020,102773.23,101373.64
phac-aspc,2020-2021,328939.54,313528.27
phac-aspc,2021-2022,535263.42,497299.19
ps-sp,2017-2018,60818.86,62820.36
pwgsc-tpsgc,2017-2018,157176.81,161508.15
pwgsc-tpsgc,2018-2019,2536900.64,2581968.36
pwgsc-tpsgc,2019-2020,1623375.74,1613069.38
pwgsc-tpsgc,2020-2021,1613948.59,1540649.95
pwgsc-tpsgc,2021-2022,461159.87,434322.25
rcmp-grc,2017-2018,80479.46,82946.10
rcmp-grc,2018-2019,15015.00,15231.46
rcmp-grc,2019-2020,230884.62,226412.17
rcmp-grc,2020-2021,73615.38,69374.79
ssc-spc,2017-2018,301792.41,310931.18
ssc-spc,2018-2019,226806.60,230931.36
ssc-spc,2019-2020,78671.80,76797.78
ssc-spc,2020-2021,528891.04,504227.22
ssc-spc,2021-2022,612677.21,570937.10
statcan,2021-2022,10030.12,9120.09
tbs-sct,2017-2018,368631.34,380044.33
tbs-sct,2018-2019,135152.71,137629.51
tbs-sct,2019-2020,279628.85,275469.69
tbs-sct,2020-2021,55918.28,53129.52
tbs-sct,2021-2022,155223.53,143615.55
tc,2017-2018,14548.75,15009.29
tc,2018-2019,49859.89,50883.00
tc,2019-2020,93600.00,92726.09
tc,2020-2021,32035.50,30722.85
tc,2021-2022,26029.10,23667.49
vac-acc,2018-2019,114813.44,115926.44
vac-acc,2019-2020,1370005.56,1359428.98
vac-acc,2020-2021,1235565.36,1177956.47
vac-acc,2021-2022,619475.24,588071.36
wage,2021-2022,35412.30,32199.37
wd-deo,2019-2020,135286.35,133338.43
wd-deo,2020-2021,110260.86,105589.98
