d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,2344057.95,2403035.48
it_consulting_services,2018-2019,3109352.27,3157778.05
it_consulting_services,2019-2020,4127640.88,4096205.53
it_consulting_services,2020-2021,3279945.15,3118259.56
it_consulting_services,2021-2022,3053420.77,2835399.23
it_devices_equipment,2017-2018,21627.92,22137.73
it_devices_equipment,2018-2019,217480.71,220873.16
it_devices_equipment,2019-2020,14683.83,14328.47
it_devices_equipment,2020-2021,95454.49,90718.16
it_devices_equipment,2021-2022,107862.02,100585.20
it_other,2017-2018,271200.67,278252.25
it_software_licensing,2017-2018,429589.61,440321.91
it_software_licensing,2018-2019,743815.20,755173.63
it_software_licensing,2019-2020,923530.23,915650.68
it_software_licensing,2020-2021,890705.66,846372.09
it_software_licensing,2021-2022,953177.42,878786.97
