owner_org,d_fiscal_year,total
aafc-aac,2017-2018,63015.84011796733
aafc-aac,2018-2019,89690.21989633174
aafc-aac,2019-2020,64266.27153110048
aafc-aac,2020-2021,25285.516615896235
csa-asc,2020-2021,104898.58624657535
csc-scc,2017-2018,117112.73554790253
csc-scc,2018-2019,143145.09080130383
csc-scc,2019-2020,36277.6
dfatd-maecd,2017-2018,236505.6087962963
dfatd-maecd,2018-2019,176115.89913601129
dfatd-maecd,2019-2020,364535.52454191924
dfatd-maecd,2020-2021,284382.9575257732
dfo-mpo,2017-2018,712648.6456937594
dfo-mpo,2018-2019,1368104.109234374
dfo-mpo,2019-2020,1019622.7063582385
dfo-mpo,2020-2021,2105748.7780186445
dnd-mdn,2017-2018,1592955.5778490184
dnd-mdn,2018-2019,700416.2501822412
dnd-mdn,2019-2020,188222.90464475364
dnd-mdn,2020-2021,220785.43664635005
ec,2017-2018,61478.95263673617
ec,2018-2019,484586.5769962291
ec,2019-2020,122638.5659190549
ec,2020-2021,99025.59541107934
hc-sc,2017-2018,11865
hc-sc,2018-2019,23865.6
hc-sc,2019-2020,120151.52466539197
hc-sc,2020-2021,120611.87533460803
ic,2017-2018,86677.94279661016
ic,2018-2019,26311.3773569517
ic,2019-2020,40632.3323668052
ic,2020-2021,28746.950276243093
infc,2019-2020,8059.779332740215
infc,2020-2021,101442.05022241994
nrc-cnrc,2017-2018,147812.26734177215
nrc-cnrc,2018-2019,592406.5775869511
nrc-cnrc,2019-2020,163718.48901474063
nrc-cnrc,2020-2021,251186.12750102667
nrcan-rncan,2017-2018,1223808.8124977697
nrcan-rncan,2018-2019,449397.4525087175
nrcan-rncan,2019-2020,384444.28936494165
nrcan-rncan,2020-2021,51518.45548140579
pc,2017-2018,13801344.99304045
pc,2018-2019,16267582.682875248
pc,2019-2020,15989513.511267306
pc,2020-2021,14055032.883601924
phac-aspc,2018-2019,20370
phac-aspc,2019-2020,38535
pwgsc-tpsgc,2017-2018,84343843.37966913
pwgsc-tpsgc,2018-2019,83601741.76910456
pwgsc-tpsgc,2019-2020,83404626.69091557
pwgsc-tpsgc,2020-2021,86821832.96298413
rcmp-grc,2017-2018,75990.9912333999
rcmp-grc,2018-2019,68752.30876660011
rcmp-grc,2019-2020,7489.575307797538
rcmp-grc,2020-2021,40252.375512995895
tc,2017-2018,250430.97508582735
tc,2018-2019,112077.09931469194
tc,2019-2020,258776.1332132601
tc,2020-2021,478926.6048057387
