owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,63015.84,64908.76
aafc-aac,2018-2019,89690.22,91260.85
aafc-aac,2019-2020,64266.27,63722.99
aafc-aac,2020-2021,25285.52,24123.66
aafc-aac,2021-2022,56731.43,52405.91
csa-asc,2020-2021,104898.59,99728.08
csa-asc,2021-2022,367814.80,343842.94
csc-scc,2017-2018,117112.74,120610.42
csc-scc,2018-2019,143145.09,145673.86
csc-scc,2019-2020,36277.60,35539.58
csc-scc,2021-2022,28479.77,25895.82
dfatd-maecd,2017-2018,236505.61,243515.71
dfatd-maecd,2018-2019,176115.90,178520.09
dfatd-maecd,2019-2020,364535.52,360506.26
dfatd-maecd,2020-2021,284382.96,272156.53
dfatd-maecd,2021-2022,335064.60,313302.35
dfo-mpo,2017-2018,662904.31,682079.26
dfo-mpo,2018-2019,1267758.49,1290002.71
dfo-mpo,2019-2020,859478.06,850961.80
dfo-mpo,2020-2021,2056629.76,1971189.44
dfo-mpo,2021-2022,1397464.64,1292428.96
dnd-mdn,2017-2018,1592955.58,1641507.30
dnd-mdn,2018-2019,700416.25,714921.06
dnd-mdn,2019-2020,188222.90,186656.37
dnd-mdn,2020-2021,208666.44,199412.11
dnd-mdn,2021-2022,680311.39,629872.81
ec,2017-2018,42900.35,44209.79
ec,2018-2019,110347.68,112276.50
ec,2019-2020,125159.91,123476.75
ec,2020-2021,101540.05,96842.29
ec,2021-2022,77044.49,71639.67
hc-sc,2017-2018,11865.00,12210.56
hc-sc,2018-2019,23865.60,24069.13
hc-sc,2019-2020,120151.52,118654.79
hc-sc,2020-2021,120611.88,115148.39
ic,2017-2018,86677.94,89343.08
ic,2018-2019,26311.38,26715.75
ic,2019-2020,40632.33,40226.64
ic,2020-2021,28746.95,27317.59
infc,2019-2020,8059.78,7867.79
infc,2020-2021,101442.05,96712.26
infc,2021-2022,101442.05,94925.52
nrc-cnrc,2017-2018,126528.76,130329.16
nrc-cnrc,2018-2019,333457.26,339255.16
nrc-cnrc,2019-2020,163718.49,162045.79
nrc-cnrc,2020-2021,244907.73,234254.49
nrc-cnrc,2021-2022,149396.50,139089.25
nrcan-rncan,2017-2018,1223808.31,1259937.92
nrcan-rncan,2018-2019,437745.51,443699.86
nrcan-rncan,2019-2020,357957.07,354645.52
nrcan-rncan,2020-2021,51517.62,49061.22
nrcan-rncan,2021-2022,89366.43,83625.62
pc,2017-2018,13760280.01,14179500.84
pc,2018-2019,15774589.92,16057164.23
pc,2019-2020,15488264.09,15359148.03
pc,2020-2021,13637158.85,13002345.06
pc,2021-2022,6293573.67,5872775.98
pch,2021-2022,10000.50,9456.83
phac-aspc,2018-2019,20370.00,20543.72
phac-aspc,2019-2020,38535.00,38041.26
pwgsc-tpsgc,2017-2018,83279629.08,85822477.81
pwgsc-tpsgc,2018-2019,82463669.10,83965427.00
pwgsc-tpsgc,2019-2020,82751086.51,82053920.17
pwgsc-tpsgc,2020-2021,85869412.69,81856695.77
pwgsc-tpsgc,2021-2022,88396670.19,82656981.24
rcmp-grc,2017-2018,75990.99,78192.29
rcmp-grc,2018-2019,68752.31,69912.49
rcmp-grc,2019-2020,7489.58,7380.12
rcmp-grc,2020-2021,40252.38,38392.65
rcmp-grc,2021-2022,198129.44,185975.93
tbs-sct,2021-2022,7076.77,6434.70
tc,2017-2018,250430.98,257790.25
tc,2018-2019,112077.10,114393.22
tc,2019-2020,258776.13,256394.99
tc,2020-2021,478926.60,456801.20
tc,2021-2022,252238.12,235578.50
