d_fiscal_year,total,total_constant_2019_dollars
2017-2018,101530605.50,104150675.27
2018-2019,101748311.81,103320466.49
2019-2020,100872610.78,99977105.80
2020-2021,103354380.07,98248400.78
2021-2022,98440804.79,91295679.65
