d_fiscal_year,total,total_constant_2019_dollars
2017-2018,140221197.40,144536845.74
2018-2019,145076048.83,147736857.88
2019-2020,300167862.29,297610349.49
2020-2021,360320458.53,342957205.85
2021-2022,399644343.18,371314850.60
2022-2023,423159320.68,378579678.34
