d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2020-2021,2961061.224489796
11_defence,2017-2018,6609809.105453523
11_defence,2018-2019,6633143.336202186
11_defence,2019-2020,694538.9916546763
11_defence,2020-2021,5053703.803225111
2_professional_services,2018-2019,554572.0499999999
2_professional_services,2019-2020,232628.86714118108
2_professional_services,2020-2021,297081.26914352755
3_information_technology,2017-2018,133722610.25523597
3_information_technology,2018-2019,133903676.50989605
3_information_technology,2019-2020,204949605.19984448
3_information_technology,2020-2021,254392682.29146183
5_transportation_and_logistics,2019-2020,180516.46208352456
5_transportation_and_logistics,2020-2021,187183.26324001836
6_industrial_products_and_services,2018-2019,137424.94999999998
9_human_capital,2019-2020,21015.957987679674
9_human_capital,2020-2021,101843.66201232033
NA,2020-2021,258.18579234972674
