d_fiscal_year,total,total_constant_2019_dollars
2017-2018,783650.79,803798.68
2018-2019,383246.58,387547.67
2019-2020,375037.14,370419.71
2020-2021,508083.13,485252.92
2021-2022,1240195.61,1137581.36
