d_most_recent_category,d_fiscal_year,total
2_professional_services,2017-2018,78250.005
2_professional_services,2018-2019,82565.9452433597
2_professional_services,2019-2020,50234.74178403756
7_travel,2019-2020,37375.2417794971
7_travel,2020-2021,89749.7582205029
NA,2017-2018,3097732.878787879
NA,2018-2019,3097732.878787879
NA,2019-2020,3106219.8181818184
NA,2020-2021,3097732.878787879
