d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2017-2018,3097732.88,3178005.27
0_other,2018-2019,3097732.88,3145907.21
0_other,2019-2020,3106219.82,3080006.51
0_other,2020-2021,3097732.88,2944922.59
0_other,2021-2022,3097732.88,2423246.85
2_professional_services,2017-2018,78250.01,80277.72
2_professional_services,2018-2019,82565.95,83835.41
2_professional_services,2019-2020,50234.74,50189.67
7_travel,2019-2020,37375.24,36662.99
7_travel,2020-2021,89749.76,85322.43
