d_fiscal_year,total,total_constant_2019_dollars
2017-2018,9781456.90,10074417.85
2018-2019,8450139.85,8604227.67
2019-2020,2962400.91,2923413.35
2020-2021,4385062.14,4184394.88
2021-2022,6116849.04,5674445.27
