owner_org,d_fiscal_year,total
aafc-aac,2017-2018,83975.85
aafc-aac,2018-2019,57739.68000000001
aafc-aac,2019-2020,170134.9
aafc-aac,2020-2021,288055.8
aandc-aadnc,2017-2018,95230.80000000002
cbsa-asfc,2019-2020,227834.22
cfia-acia,2020-2021,23864.21
cra-arc,2019-2020,56112.90579310344
cra-arc,2020-2021,27049.254206896552
csc-scc,2017-2018,897876.97
csc-scc,2018-2019,509573.62
csc-scc,2019-2020,80140.2
csc-scc,2020-2021,72882.74
dnd-mdn,2018-2019,1637830.29
dnd-mdn,2019-2020,126756.65999999999
esdc-edsc,2017-2018,27556.2
infc,2017-2018,44933.89
jus,2018-2019,44933.89
tc,2017-2018,392493.51
tc,2018-2019,373140.88
tc,2019-2020,44933.89
tc,2020-2021,1614600.91
vac-acc,2018-2019,45736.08
