owner_org,d_fiscal_year,total
aafc-aac,2019-2020,159877.41999999998
aandc-aadnc,2018-2019,148608.08303448276
aandc-aadnc,2019-2020,126436.89696551723
cas-satj,2019-2020,29505.309999999994
cgc-ccg,2019-2020,20095.1
cic,2017-2018,193056.56943300247
cic,2018-2019,124677.71056699753
cic,2019-2020,293415.13704326923
cic,2020-2021,305061.2311726932
cra-arc,2019-2020,6417
cra-arc,2020-2021,29260.068222165428
crtc,2019-2020,97832.12
dfatd-maecd,2017-2018,207799.57
dfatd-maecd,2018-2019,310723.30000000005
dfatd-maecd,2019-2020,409821.4510042071
dfatd-maecd,2020-2021,326836.14899579296
dfo-mpo,2017-2018,16965.760000000002
dfo-mpo,2019-2020,14342.53
dfo-mpo,2020-2021,53533.26
dnd-mdn,2018-2019,21899.4
dnd-mdn,2019-2020,13961.353846153846
dnd-mdn,2020-2021,218.14615384615385
elections,2018-2019,18252.280000000002
esdc-edsc,2017-2018,307794.12
esdc-edsc,2019-2020,1617917.0963972285
esdc-edsc,2020-2021,417300.79977054877
hc-sc,2018-2019,24896.16
hc-sc,2019-2020,44290.47
hc-sc,2020-2021,28733.460000000003
ic,2017-2018,23477.790772171888
ic,2018-2019,99026.55309223488
ic,2019-2020,117724.30349152542
ic,2020-2021,112881.9186531381
irb-cisr,2019-2020,406493.77
irb-cisr,2020-2021,24916.5
isc-sac,2018-2019,126802.04
jus,2019-2020,73686.93999999999
jus,2020-2021,30877.23
nrcan-rncan,2019-2020,1030.718238341969
nrcan-rncan,2020-2021,56756.30176165803
nserc-crsng,2018-2019,25626.140000000003
nserc-crsng,2019-2020,427960.44999999995
pch,2020-2021,49582.14
ppsc-sppc,2017-2018,24508.57
ps-sp,2018-2019,16442.444444444445
ps-sp,2019-2020,20553.055555555555
pwgsc-tpsgc,2017-2018,834212.88
pwgsc-tpsgc,2018-2019,676834.8011945813
pwgsc-tpsgc,2019-2020,950650.7424432841
pwgsc-tpsgc,2020-2021,836289.7780481805
rcmp-grc,2018-2019,129501.86
ssc-spc,2019-2020,16104.76
sshrc-crsh,2019-2020,187497.13999999998
statcan,2019-2020,12973.980413793104
statcan,2020-2021,21863.5595862069
