d_most_recent_category,total,percentage
10_office_management,10150947.46359641,0.9255088920724123
1_facilities_and_construction,703050.41,0.06410036189859504
6_industrial_products_and_services,82035.17,0.007479526376227796
3_information_technology,31930.15,0.002911219652764905
