owner_org,d_fiscal_year,total,total_constant_2019_dollars
dnd-mdn,2017-2018,38537.82,39674.37
dnd-mdn,2018-2019,22047.53,22361.73
dnd-mdn,2021-2022,304523.11,281196.12
dnd-mdn,2022-2023,1119388.71,1002242.23
pwgsc-tpsgc,2019-2020,107280.04,105695.41
pwgsc-tpsgc,2020-2021,185579.22,176730.93
pwgsc-tpsgc,2021-2022,77790.74,73420.32
rcmp-grc,2017-2018,15783.56,16248.33
rcmp-grc,2018-2019,29095.95,29653.52
rcmp-grc,2019-2020,83427.06,82395.35
rcmp-grc,2020-2021,122637.71,116790.43
rcmp-grc,2021-2022,108410.69,100826.90
rcmp-grc,2022-2023,107804.83,96464.21
