d_fiscal_year,total,total_constant_2019_dollars
2017-2018,54321.38,55922.70
2018-2019,51143.48,52015.25
2019-2020,190707.10,188090.76
2020-2021,308216.93,293521.36
2021-2022,490724.54,455443.34
2022-2023,1227193.54,1098706.44
