d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,38537.82,39674.37
11_defence,2018-2019,22047.53,22361.73
11_defence,2021-2022,304523.11,281196.12
11_defence,2022-2023,1119388.71,1002242.23
5_transportation_and_logistics,2017-2018,15783.56,16248.33
5_transportation_and_logistics,2018-2019,29095.95,29653.52
5_transportation_and_logistics,2019-2020,190707.10,188090.76
5_transportation_and_logistics,2020-2021,308216.93,293521.36
5_transportation_and_logistics,2021-2022,186201.43,174247.22
5_transportation_and_logistics,2022-2023,107804.83,96464.21
