d_fiscal_year,total,total_constant_2019_dollars
2017-2018,326198.18,334011.32
2018-2019,719721.90,729689.08
2019-2020,4307366.03,4264868.38
2020-2021,4827830.63,4589675.12
2021-2022,4698228.73,4362046.98
