owner_org,d_fiscal_year,total
aandc-aadnc,2017-2018,50000
atssc-scdata,2018-2019,41217.88
atssc-scdata,2019-2020,12750
cas-satj,2017-2018,383513.6078947368
cas-satj,2018-2019,383513.6078947368
cas-satj,2019-2020,359154.18482700345
cas-satj,2020-2021,228794.957953604
cer-rec,2017-2018,420000
cer-rec,2018-2019,420000
cer-rec,2020-2021,210000
cpc-cpp,2019-2020,24998.99
cpc-cpp,2020-2021,24998.99
crtc,2017-2018,166914.64739904174
crtc,2018-2019,166914.64739904174
crtc,2019-2020,27895.324633812455
crtc,2020-2021,189043.8679245283
csc-scc,2017-2018,17640
dnd-mdn,2017-2018,512.0883870967742
dnd-mdn,2018-2019,119922.67634408602
dnd-mdn,2019-2020,232941.64258064516
dnd-mdn,2020-2021,26132.676344086023
irb-cisr,2019-2020,477986.68
irb-cisr,2020-2021,1072395.022745098
jus,2017-2018,51974.42555831266
jus,2018-2019,184898.60795943168
jus,2019-2020,32532.596482255667
jus,2020-2021,26509.8
phac-aspc,2018-2019,72371.0380348653
phac-aspc,2019-2020,99953.9619651347
phac-aspc,2020-2021,79100
rcmp-grc,2020-2021,84517.80988127855
