d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,26814.98,27620.82
1_facilities_and_construction,2018-2019,0.00,0.00
1_facilities_and_construction,2019-2020,56606.55,56086.63
1_facilities_and_construction,2022-2023,12759.34,11483.05
2_professional_services,2021-2022,11431.73,10825.79
5_transportation_and_logistics,2017-2018,1051779.76,1083248.97
5_transportation_and_logistics,2018-2019,655136.30,668335.12
5_transportation_and_logistics,2019-2020,1082382.24,1068208.88
5_transportation_and_logistics,2020-2021,3463110.11,3294849.14
5_transportation_and_logistics,2022-2023,1793522.54,1602070.98
6_industrial_products_and_services,2019-2020,17600.10,17254.24
