d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1078594.74,1105484.36
2018-2019,655136.30,665785.37
2019-2020,1156588.89,1140769.98
2020-2021,3463110.11,3289453.18
2021-2022,11431.73,10809.40
