d_fiscal_year,total,total_constant_2019_dollars
2018-2019,593803.61,604302.71
2019-2020,712564.33,706880.22
2020-2021,710617.43,676735.68
2021-2022,710617.43,660679.26
2022-2023,710617.43,635863.46
