owner_org,d_fiscal_year,total
pc,2017-2018,13410985.33781904
pc,2018-2019,2731269.838443583
pwgsc-tpsgc,2017-2018,2549480.7206386067
pwgsc-tpsgc,2018-2019,2034015.781153846
pwgsc-tpsgc,2020-2021,636172.5512064344
tc,2020-2021,171873.5519745223
