d_most_recent_category,total,percentage
3_information_technology,63303242.22,0.6817
11_defence,25339478.12,0.2729
1_facilities_and_construction,1936747.56,0.0209
2_professional_services,1742241.28,0.0188
9_human_capital,428226.78,0.0046
0_other,84941.21,9e-4
6_industrial_products_and_services,13167.00,1e-4
10_office_management,10007.28,1e-4
