normalized_vendor_name,original_vendor_name
ESRI,ESRI Canada Limited
ESRI,ESRI Canada
ESRI,ESRI Canada Ltd.
ESRI,ESRI CANADA LIMITED
ESRI,ESRI CANADA LTD
ESRI,Esri Canada Limited
ESRI,ESRI CANADA LTD.
ESRI,Esri Canada Ltd.
ESRI,ESRI CANADA
ESRI,Esri Canada
ESRI,ESRI Canada Ltd
ESRI,ESRI Canada LTD
ESRI,ESRI CANADA INC
ESRI,ESRI CANADA Limited
ESRI,esri canada
ESRI,ERSI CANADA
ESRI,ERSi Canada
ESRI,"ESRI CANADA, LTD"
ESRI,Esri
ESRI,Esri Canada Ltd
ESRI,ESRI
ESRI,ESRI Canada Inc
ESRI,ESRI  Canada
ESRI,esri Canada
ESRI,ESRI Canada LTd
ESRI,ESRI Candaa
ESRI,ERSI Canada
ESRI,ERSI CANDA
