owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,260877.30,267372.79
aafc-aac,2018-2019,309907.34,313863.61
aafc-aac,2019-2020,101559.30,101444.68
aafc-aac,2020-2021,334650.36,326033.67
aafc-aac,2021-2022,1129027.30,326960.02
aandc-aadnc,2017-2018,599224.88,613755.93
aandc-aadnc,2018-2019,433170.61,438681.51
aandc-aadnc,2019-2020,242440.67,241816.72
aandc-aadnc,2020-2021,639890.17,627650.31
aandc-aadnc,2021-2022,47906.79,33928.67
cbsa-asfc,2017-2018,19243.90,19796.01
cbsa-asfc,2018-2019,20842.69,21106.50
cbsa-asfc,2019-2020,55880.52,55898.18
cbsa-asfc,2020-2021,1322.01,1249.58
cbsa-asfc,2021-2022,21419.07,16661.42
cer-rec,2017-2018,37531.12,38517.84
cer-rec,2018-2019,66374.34,67187.50
cer-rec,2019-2020,95710.87,95596.09
cer-rec,2020-2021,63088.78,61579.86
cer-rec,2021-2022,128229.94,94195.01
cfia-acia,2017-2018,58379.19,60391.32
cfia-acia,2018-2019,43824.38,44414.98
cfia-acia,2019-2020,58947.06,58829.72
cfia-acia,2020-2021,143402.97,137979.68
cfia-acia,2021-2022,361019.04,261991.81
cic,2017-2018,5937.51,6039.50
cic,2018-2019,85317.40,86463.27
cic,2019-2020,68442.83,68361.99
cic,2020-2021,46390.83,45477.97
cic,2021-2022,152271.06,77491.60
cnsc-ccsn,2017-2018,15048.50,15451.64
cnsc-ccsn,2018-2019,14018.32,14201.23
cnsc-ccsn,2020-2021,39493.50,37329.71
cnsc-ccsn,2021-2022,1558.65,0.00
cra-arc,2021-2022,12393.29,0.00
csc-scc,2017-2018,9432.19,9610.97
csc-scc,2018-2019,9077.21,9165.21
csc-scc,2020-2021,10246.07,9712.11
csc-scc,2021-2022,27529.83,25072.93
dfatd-maecd,2017-2018,111162.46,113193.52
dfatd-maecd,2018-2019,140360.05,142076.24
dfatd-maecd,2019-2020,850724.41,849485.71
dfatd-maecd,2020-2021,815298.31,794401.43
dfatd-maecd,2021-2022,1084217.56,794387.67
dfo-mpo,2017-2018,3514631.70,3585566.41
dfo-mpo,2018-2019,720774.48,730646.84
dfo-mpo,2019-2020,2003087.42,1994933.11
dfo-mpo,2020-2021,2839032.65,2753821.16
dfo-mpo,2021-2022,3059501.21,2403082.31
dnd-mdn,2017-2018,2339467.82,2399655.22
dnd-mdn,2018-2019,4460857.66,4521093.10
dnd-mdn,2019-2020,5627389.46,5616232.25
dnd-mdn,2020-2021,3679354.21,3606263.03
dnd-mdn,2021-2022,4584752.99,3341176.13
ec,2017-2018,783066.70,804468.42
ec,2018-2019,849153.27,859892.80
ec,2019-2020,1524910.42,1523905.20
ec,2020-2021,221851.52,211417.61
ec,2021-2022,1680676.41,1183946.34
elections,2017-2018,242770.39,249777.12
elections,2018-2019,182396.79,184475.59
elections,2019-2020,344481.40,343770.40
elections,2020-2021,353924.90,345704.64
elections,2021-2022,466260.32,391025.97
esdc-edsc,2017-2018,10232.14,10407.90
esdc-edsc,2018-2019,82568.46,83612.66
esdc-edsc,2019-2020,228302.25,227847.86
esdc-edsc,2020-2021,114918.89,112157.19
esdc-edsc,2021-2022,163541.61,126507.49
hc-sc,2017-2018,98298.67,100610.34
hc-sc,2018-2019,97751.07,98885.01
hc-sc,2019-2020,32368.58,32311.61
hc-sc,2020-2021,7084.86,6750.12
hc-sc,2021-2022,35564.73,28367.33
iaac-aeic,2017-2018,20069.40,20605.25
iaac-aeic,2018-2019,28400.08,28738.90
iaac-aeic,2019-2020,93068.42,92882.70
iaac-aeic,2020-2021,77918.37,75206.54
iaac-aeic,2021-2022,152958.06,102456.22
ic,2017-2018,22825.77,23217.86
ijc-cmi,2017-2018,3587.36,3648.98
ijc-cmi,2018-2019,14729.98,14917.39
ijc-cmi,2019-2020,15420.42,15389.16
ijc-cmi,2020-2021,15674.67,15344.95
ijc-cmi,2021-2022,15707.00,11931.67
infc,2019-2020,24365.63,24399.04
infc,2020-2021,13881.50,13446.81
infc,2021-2022,36986.52,22330.82
isc-sac,2018-2019,31474.10,31858.74
isc-sac,2019-2020,28472.17,28394.89
isc-sac,2020-2021,106642.45,102280.39
isc-sac,2021-2022,680328.42,495030.89
nrc-cnrc,2017-2018,21975.31,22530.23
nrc-cnrc,2018-2019,32234.13,32643.54
nrc-cnrc,2019-2020,33071.15,33000.34
nrc-cnrc,2020-2021,62532.23,61284.14
nrc-cnrc,2021-2022,48576.29,17910.84
nrcan-rncan,2017-2018,1328312.87,1367756.54
nrcan-rncan,2018-2019,1008338.43,1022091.48
nrcan-rncan,2019-2020,1038312.92,1036423.77
nrcan-rncan,2020-2021,1415305.96,1377203.28
nrcan-rncan,2021-2022,1165674.93,756581.00
pc,2017-2018,741546.03,761316.25
pc,2018-2019,792519.03,802614.62
pc,2019-2020,735030.35,733538.18
pc,2020-2021,709151.05,694363.08
pc,2021-2022,771272.49,582841.65
pch,2017-2018,15528.45,15944.05
pch,2018-2019,15603.26,15802.38
pch,2019-2020,50196.41,50195.75
pch,2020-2021,68350.42,67182.07
pch,2021-2022,27358.47,20606.53
phac-aspc,2017-2018,39513.55,40550.43
phac-aspc,2018-2019,48101.64,48715.48
phac-aspc,2019-2020,45371.08,45279.03
phac-aspc,2020-2021,363360.11,360443.17
phac-aspc,2021-2022,28351.70,21537.10
ps-sp,2017-2018,139299.22,142627.29
ps-sp,2018-2019,147304.84,149154.11
ps-sp,2019-2020,129531.65,129266.24
ps-sp,2020-2021,129389.63,126178.76
ps-sp,2021-2022,101759.38,71143.12
pwgsc-tpsgc,2017-2018,31813.29,32399.09
pwgsc-tpsgc,2018-2019,132953.91,134584.29
pwgsc-tpsgc,2019-2020,112162.19,111931.36
pwgsc-tpsgc,2020-2021,111516.51,109170.42
pwgsc-tpsgc,2021-2022,158080.40,124387.52
rcmp-grc,2017-2018,609088.45,622740.36
rcmp-grc,2018-2019,1192980.66,1205803.16
rcmp-grc,2019-2020,628910.51,628221.84
rcmp-grc,2020-2021,2255238.87,2202360.58
rcmp-grc,2021-2022,1129093.61,472484.00
statcan,2017-2018,1050441.05,1073259.78
statcan,2018-2019,61162.55,61851.28
statcan,2019-2020,13561.13,13444.54
statcan,2020-2021,113741.22,111095.07
statcan,2021-2022,964523.05,711048.11
tc,2017-2018,70714.94,72000.27
tc,2018-2019,310310.91,314378.00
tc,2019-2020,141375.11,141523.85
tc,2020-2021,273770.37,261158.48
tc,2021-2022,93079.06,48592.29
