owner_org,d_fiscal_year,total
aafc-aac,2017-2018,260877.29520547946
aafc-aac,2018-2019,309907.33506849315
aafc-aac,2019-2020,101559.29863635042
aafc-aac,2020-2021,334650.3576376222
aandc-aadnc,2017-2018,599224.8843801403
aandc-aadnc,2018-2019,433170.60799507104
aandc-aadnc,2019-2020,242440.67020965056
aandc-aadnc,2020-2021,639890.1742311758
cbsa-asfc,2017-2018,19243.8982758389
cbsa-asfc,2018-2019,20842.690427277492
cbsa-asfc,2019-2020,55880.51595628416
cbsa-asfc,2020-2021,1322.0071232876712
cer-rec,2017-2018,37531.12278332835
cer-rec,2018-2019,66374.33704513083
cer-rec,2019-2020,95710.8656485073
cer-rec,2020-2021,63088.784302717264
cfia-acia,2017-2018,58379.189999999995
cfia-acia,2018-2019,43824.37824657534
cfia-acia,2019-2020,58947.05658101087
cfia-acia,2020-2021,143402.97410392066
cic,2017-2018,5937.50919396951
cic,2018-2019,85317.39927178391
cic,2019-2020,68442.82579654166
cic,2020-2021,46390.830866237404
cnsc-ccsn,2017-2018,15048.495671232875
cnsc-ccsn,2018-2019,14018.318575342466
cnsc-ccsn,2020-2021,39493.5
csc-scc,2017-2018,9432.187397260275
csc-scc,2018-2019,9077.212602739726
csc-scc,2020-2021,10246.06602739726
dfatd-maecd,2017-2018,111162.46334246575
dfatd-maecd,2018-2019,140360.04929120495
dfatd-maecd,2019-2020,850724.4081366549
dfatd-maecd,2020-2021,815298.3136132361
dfo-mpo,2017-2018,3514631.702946415
dfo-mpo,2018-2019,720774.4841303385
dfo-mpo,2019-2020,2003087.4242076504
dfo-mpo,2020-2021,2839032.65472575
dnd-mdn,2017-2018,2339467.824456924
dnd-mdn,2018-2019,4460857.6573103955
dnd-mdn,2019-2020,5627389.458794444
dnd-mdn,2020-2021,3679354.211412747
ec,2017-2018,783066.7040850328
ec,2018-2019,849153.2673519274
ec,2019-2020,1524910.420751069
ec,2020-2021,221851.52491254022
elections,2017-2018,242770.39234860393
elections,2018-2019,182396.7892952317
elections,2019-2020,344481.39953851333
elections,2020-2021,353924.9003302092
esdc-edsc,2017-2018,10232.141917808218
esdc-edsc,2018-2019,82568.46275121834
esdc-edsc,2019-2020,228302.2493200445
esdc-edsc,2020-2021,114918.89434462468
hc-sc,2017-2018,98298.66705581074
hc-sc,2018-2019,97751.07212227145
hc-sc,2019-2020,32368.58082191781
hc-sc,2020-2021,7084.861616438356
iaac-aeic,2017-2018,20069.40369863014
iaac-aeic,2018-2019,28400.082794117647
iaac-aeic,2019-2020,93068.4212166616
iaac-aeic,2020-2021,77918.37371528742
ic,2017-2018,22825.77
ijc-cmi,2017-2018,3587.36301369863
ijc-cmi,2018-2019,14729.975479452054
ijc-cmi,2019-2020,15420.423856576093
ijc-cmi,2020-2021,15674.666554382813
infc,2019-2020,24365.629999999997
infc,2020-2021,13881.501149425287
isc-sac,2018-2019,31474.09555917359
isc-sac,2019-2020,28472.17444082641
isc-sac,2020-2021,106642.44634977003
nrc-cnrc,2017-2018,21975.31498630137
nrc-cnrc,2018-2019,32234.134559052203
nrc-cnrc,2019-2020,33071.14736684046
nrc-cnrc,2020-2021,62532.22713114754
nrcan-rncan,2017-2018,1328312.8681313018
nrcan-rncan,2018-2019,1008338.4284746363
nrcan-rncan,2019-2020,1038312.9238059275
nrcan-rncan,2020-2021,1415305.9591579672
pc,2017-2018,741546.0315270845
pc,2018-2019,792519.0331231123
pc,2019-2020,735030.3478307781
pc,2020-2021,709151.0543285009
pch,2017-2018,15528.445534246575
pch,2018-2019,15603.26
pch,2019-2020,50196.411006454335
pch,2020-2021,68350.42290228861
phac-aspc,2017-2018,39513.54554794521
phac-aspc,2018-2019,48101.635
phac-aspc,2019-2020,45371.07945205479
phac-aspc,2020-2021,363360.11000000004
ps-sp,2017-2018,139299.21928767124
ps-sp,2018-2019,147304.84325653897
ps-sp,2019-2020,129531.6459020807
ps-sp,2020-2021,129389.63097836664
pwgsc-tpsgc,2017-2018,31813.288171195032
pwgsc-tpsgc,2018-2019,132953.91478770907
pwgsc-tpsgc,2019-2020,112162.19334950711
pwgsc-tpsgc,2020-2021,111516.51177378057
rcmp-grc,2017-2018,609088.4512876712
rcmp-grc,2018-2019,1192980.6641438832
rcmp-grc,2019-2020,628910.5121218574
rcmp-grc,2020-2021,2255238.8658903353
statcan,2017-2018,1050441.0497981366
statcan,2018-2019,61162.55020186335
statcan,2019-2020,13561.130000000001
statcan,2020-2021,113741.21523698277
tc,2017-2018,70714.94275773196
tc,2018-2019,310310.90724226803
tc,2019-2020,141375.11
tc,2020-2021,273770.37
