d_fiscal_year,total,total_constant_2019_dollars
2017-2018,3310927.08,3412187.51
2018-2019,518238.03,526011.12
2019-2020,1743548.56,1743313.74
2020-2021,850386.74,830347.15
2021-2022,81171.34,74977.40
