owner_org,d_fiscal_year,total
cic,2017-2018,9251.318537859008
cic,2018-2019,187596.181462141
cic,2019-2020,1191.405589041096
cic,2020-2021,25987.534410958906
dnd-mdn,2017-2018,52288.783782645325
dnd-mdn,2018-2019,52288.783782645325
dnd-mdn,2019-2020,26216.020362257794
lac-bac,2018-2019,15176.7
nserc-crsng,2019-2020,10432.16
nserc-crsng,2020-2021,11541.93
osfi-bsif,2020-2021,70959.6
phac-aspc,2017-2018,4669.329863013699
phac-aspc,2018-2019,5597.570136986302
phac-aspc,2019-2020,11014.5
ps-sp,2017-2018,39638.75364383562
ps-sp,2018-2019,12252.299999999997
rcmp-grc,2017-2018,533845.3400000001
rcmp-grc,2018-2019,45335.895585831066
rcmp-grc,2019-2020,321205.59441416897
ssc-spc,2017-2018,5421483.276394422
ssc-spc,2018-2019,2929434.556849315
ssc-spc,2019-2020,4005657.666520547
ssc-spc,2020-2021,4002921.1893177377
