d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,52288.78,53891.40
11_defence,2018-2019,52288.78,53244.57
11_defence,2019-2020,26216.02,26247.53
11_defence,2020-2021,80158.28,76525.03
11_defence,2021-2022,95926.16,90517.26
3_information_technology,2017-2018,6008888.02,6191432.38
3_information_technology,2018-2019,3180216.50,3230639.81
3_information_technology,2019-2020,4349501.33,4314676.01
3_information_technology,2020-2021,4111410.25,3919785.68
3_information_technology,2021-2022,4195093.46,3920683.74
9_human_capital,2018-2019,15176.70,15439.05
