owner_org,d_fiscal_year,total,total_constant_2019_dollars
elections,2017-2018,93146.45,95560.18
elections,2018-2019,93146.45,94595.01
elections,2019-2020,93401.64,92613.43
statcan,2020-2021,16418388.80,15497424.98
