d_fiscal_year,total,total_constant_2019_dollars
2017-2018,847264496.02,868931352.06
2018-2019,830173431.72,842748619.11
2019-2020,798662147.46,790924411.28
2020-2021,773410179.98,734957997.48
2021-2022,728662701.28,675571152.26
