owner_org,d_fiscal_year,total
aafc-aac,2017-2018,148498.26585197303
aafc-aac,2018-2019,243550.47964383563
aafc-aac,2019-2020,271200.061762097
aafc-aac,2020-2021,263698.4992310093
aandc-aadnc,2017-2018,11067.962734177216
aandc-aadnc,2018-2019,3396.2526609181527
aandc-aadnc,2019-2020,102796.01335149864
aandc-aadnc,2020-2021,61946.70125340599
cbsa-asfc,2017-2018,10596.01
cfia-acia,2017-2018,15804.180000000002
cfia-acia,2018-2019,805.46046875
cfia-acia,2019-2020,17002.22353125
cfia-acia,2020-2021,15501.387777777776
cgc-ccg,2017-2018,45872.72613162597
cgc-ccg,2018-2019,36837.90475766215
cgc-ccg,2019-2020,38042.274590163935
cic,2017-2018,756666.5908080694
cic,2018-2019,700563.6853697882
cic,2019-2020,78709.27604655242
cic,2020-2021,556244.5619832402
cra-arc,2017-2018,588026.3958303017
cra-arc,2018-2019,779714.3401745142
cra-arc,2019-2020,343696.1759536935
cra-arc,2020-2021,292718.8165931643
csc-scc,2017-2018,268739.8305956646
csc-scc,2018-2019,98344.11913979462
csc-scc,2019-2020,145133.01344262296
csc-scc,2020-2021,133202.13999999998
cta-otc,2018-2019,34424.36114911081
cta-otc,2019-2020,114864.82525061112
cta-otc,2020-2021,91467.31360027808
dfatd-maecd,2019-2020,26277.97
dfo-mpo,2017-2018,99144.12225806451
dfo-mpo,2018-2019,487947.86774193554
dnd-mdn,2017-2018,41472.692898341746
dnd-mdn,2018-2019,41407.44657534247
dnd-mdn,2019-2020,42669
dnd-mdn,2020-2021,7143
ec,2017-2018,117137.91900568182
ec,2018-2019,86225.60777151638
ec,2019-2020,97652.21923961374
ec,2020-2021,78346.24827397263
elections,2017-2018,384347.33082191786
elections,2018-2019,543788.4032876713
elections,2019-2020,423426.84441500116
elections,2020-2021,93465.06147540985
esdc-edsc,2017-2018,2271658.7420896776
esdc-edsc,2018-2019,1463120.9883067447
esdc-edsc,2019-2020,1927590.9093747574
esdc-edsc,2020-2021,1692703.646880985
fin,2017-2018,495878.27211164345
fin,2018-2019,494302.47024862975
fin,2019-2020,489209.5765512264
fin,2020-2021,344419.27777322405
hc-sc,2017-2018,823818.0866816454
hc-sc,2018-2019,918631.0704140641
hc-sc,2019-2020,1086692.6366731348
hc-sc,2020-2021,1681758.0011342508
ic,2017-2018,96478.54
ic,2018-2019,14915.999999999998
ic,2019-2020,131086.86
isc-sac,2020-2021,89479.18849315068
jus,2017-2018,58064.21013513513
jus,2018-2019,12550.04389399108
jus,2019-2020,10424.825970873786
nrc-cnrc,2017-2018,16071.99
nrc-cnrc,2018-2019,908.157
nrc-cnrc,2019-2020,9241.833
nrcan-rncan,2017-2018,90502.60222222222
nrcan-rncan,2018-2019,68907.41831613703
nrcan-rncan,2019-2020,39060.979461640745
nrcan-rncan,2020-2021,21337.061698630136
oag-bvg,2019-2020,41900.4
osfi-bsif,2017-2018,56600.57
osfi-bsif,2018-2019,115227.23
osfi-bsif,2019-2020,81993.75
osfi-bsif,2020-2021,36957.41690410959
pc,2019-2020,190.98867924528304
pc,2020-2021,9931.411320754718
pch,2018-2019,10280.508345825796
pch,2019-2020,17862.837518180804
pch,2020-2021,10076.994135993402
phac-aspc,2018-2019,35877.5
pmprb-cepmb,2017-2018,19123.658712328768
pmprb-cepmb,2018-2019,18284.99128767123
pmprb-cepmb,2020-2021,27514.37
ps-sp,2017-2018,16780.37926027397
ps-sp,2018-2019,98504.5302739726
ps-sp,2019-2020,557190.3531524066
ps-sp,2020-2021,171706.098491429
psc-cfp,2018-2019,494234.9978356164
psc-cfp,2019-2020,727821.4179840557
psc-cfp,2020-2021,43929.87418032787
rcmp-grc,2019-2020,2468.198630136986
rcmp-grc,2020-2021,900892.4999999999
ssc-spc,2017-2018,1851502.641161521
ssc-spc,2018-2019,2033494.910435998
ssc-spc,2019-2020,1990088.7970627632
ssc-spc,2020-2021,1923009.783597159
statcan,2017-2018,687487.8653106668
statcan,2018-2019,689257.1415292784
statcan,2019-2020,2960854.9931600546
statcan,2020-2021,15637917.60789041
swc-cfc,2017-2018,231.6273371104816
swc-cfc,2018-2019,16121.262662889518
tbs-sct,2017-2018,212570.9212177986
tbs-sct,2018-2019,16415.25374225684
tbs-sct,2019-2020,127612.52840060029
tc,2017-2018,1604.7228260869565
tc,2018-2019,146029.77717391305
tc,2019-2020,144640
tsb-bst,2017-2018,10070.338438356164
tsb-bst,2018-2019,10372.663699079272
tsb-bst,2019-2020,33761.97016393443
