d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2021-2022,16877.70,0.00
2_professional_services,2017-2018,684628.92,701490.57
2_professional_services,2018-2019,3120893.75,3161091.23
2_professional_services,2019-2020,2107589.97,2103054.84
2_professional_services,2020-2021,624361.98,609776.41
2_professional_services,2021-2022,438435.46,365969.95
3_information_technology,2017-2018,1404660.89,1434005.52
3_information_technology,2018-2019,2693995.14,2728362.27
3_information_technology,2019-2020,1423109.68,1421661.53
3_information_technology,2020-2021,317052.86,309656.12
3_information_technology,2021-2022,191542.41,163698.14
