d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,701850.5568181819
1_facilities_and_construction,2019-2020,1208586.241625
1_facilities_and_construction,2020-2021,1667019.8852980768
2_professional_services,2017-2018,1108328.3
2_professional_services,2018-2019,805730.6560783061
2_professional_services,2019-2020,1936246.4623874472
2_professional_services,2020-2021,151222.9315342466
