d_most_recent_category,total,percentage
3_information_technology,7540238.79,0.736
11_defence,2281000.00,0.2227
6_industrial_products_and_services,328627.27,0.0321
1_facilities_and_construction,65172.75,0.0064
8_security_and_protection,16192.90,0.0016
2_professional_services,13247.42,0.0013
