owner_org,d_fiscal_year,total,total_constant_2019_dollars
dnd-mdn,2017-2018,27924907.38,28773606.48
dnd-mdn,2018-2019,35031084.21,35706535.39
dnd-mdn,2019-2020,34412151.70,34136027.43
dnd-mdn,2020-2021,32258695.67,30720630.86
dnd-mdn,2021-2022,30093878.59,28026771.04
dnd-mdn,2022-2023,9195366.83,8239315.54
