normalized_vendor_name,original_vendor_name
UNITED STATES DEPARTMENT OF THE AIR FORCE,UNITED STATES DEPARTMENT OF THE AIR FORCE (AFSAC)
UNITED STATES DEPARTMENT OF THE AIR FORCE,United States Department of the Air Force (AFSAC)
UNITED STATES DEPARTMENT OF THE AIR FORCE,UNITED STATES DEPARTMENT OF THE AIR FORCE (AFSAT)
UNITED STATES DEPARTMENT OF THE AIR FORCE,United States Department of Airforce
UNITED STATES DEPARTMENT OF THE AIR FORCE,United States Department of the Air Force
UNITED STATES DEPARTMENT OF THE AIR FORCE,"United States Department of the Air Forces, AFSAC"
UNITED STATES DEPARTMENT OF THE AIR FORCE,"United States Departement of the Air Forces, AFSAC"
UNITED STATES DEPARTMENT OF THE AIR FORCE,United States Air Force
UNITED STATES DEPARTMENT OF THE AIR FORCE,UNITED STATES DEPARTMENT OF THE AIR FORCE (SAF/IA)
UNITED STATES DEPARTMENT OF THE AIR FORCE,United States departement of the Air Force (AFSAC)
