d_most_recent_category,d_fiscal_year,total
10_office_management,2017-2018,307432.96196745546
10_office_management,2018-2019,88508.21248054429
10_office_management,2019-2020,78117.26108374384
10_office_management,2020-2021,7897.100164203613
11_defence,2017-2018,909866.6989834175
11_defence,2018-2019,4613629.895753425
11_defence,2019-2020,1283468.6175
11_defence,2020-2021,7562907.4101119405
3_information_technology,2017-2018,213765.5097504393
3_information_technology,2018-2019,946782.5396858756
3_information_technology,2019-2020,1783901.2549755492
3_information_technology,2020-2021,3006086.885732786
