d_most_recent_category,total,percentage
2_professional_services,10206213.76,0.7154371915415197
3_information_technology,3188790.43,0.22352846254460212
9_human_capital,399964.35,0.028036780148393056
10_office_management,343296.95,0.02406449747558766
5_transportation_and_logistics,55243.41,0.0038724634843348266
8_security_and_protection,30009.79,0.0021036321969906714
4_medical,24949.57,0.001748919894243597
1_facilities_and_construction,17233.72,0.0012080527143282934
