d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1613280.33,1652301.41
2018-2019,4331350.90,4394487.73
2019-2020,3500710.21,3462331.12
2020-2021,1895843.41,1800293.18
2021-2022,2885713.07,2680613.77
