d_vendor_name,overall_total
ALTIS HUMAN RESOURCES,2968444.267980198
EXCEL HUMAN RESOURCES,1472053.1214814815
LANNICK CONTRACT SOLUTIONS,1388257.2283020762
THE AIM GROUP,570814.2533351588
THE ACCESS INFORMATION AGENCY,402779.18999999994
DYNAMIC PERSONNEL CONSULTANTS,385108.08
ADIRONDACK INFORMATION MANAGEMENT AMITA ARTEMP AIM GROOP JOINT VENTURE,331187.97513691126
MICROSOFT CANADA,325148.38651528506
FMC PROFESSIONALS,270513.55
PORTAGE PERSONNEL,253527.63999999998
WEBDRIVE CANADA,249244.29671573135
ZYCOM,241364.01415115004
MAKWA RESOURCING,240067.8
CDW CANADA,173752.2318978102
GARTNER,147760.12123287673
TEKNION,146515.37
NISHA TECHONOLOGIES,136249.25
CORADIX TECHNOLOGY CONSULTING,120736
IDS SYSTEMS CONSULTANTS,117188.27
RIMTECH,103477.5
BOYDEN OTTAWA,91980
DIANE BROUSSEAU ASSOCIATES,91405.12000000001
ANNE E BERTRAND,86231.25
THE BYTOWN GROUP,81710.71652739089
THINKPOINT,69094.23
RAYMOND CHABOT GRANT THORNTON,68783.79
SOFTCHOICE,67739.41619178082
SAMSON AND ASSOCIATES,66283.09
TURTLE ISLAND STAFFING,62624.579999999994
MOERAE SOLUTIONS,58206.09
THE HILLBROOKE GROUP,56500
TOYOTA CANADA,55243.41
CIRCA OFFICE INTERIORS,51980.2
ASOKAN,50839.88
WARK WESLEY,49841.66
EPSI,46169.25861182519
GRAHAM FRASER,45993.78967168263
NORTHERN MICRO,44280.159999999996
ADVANCED BUSINESS INTERIORS,43049.86
EPSILON CONSULTING MANAGEMENT GROUP,41965.88
KNOWLEDGE CIRCLE LEARNING SERVICES,41918.450000000004
CISCO,39316.850000000006
DONNA CONA,38988.310000000005
SOLUTIONS MOERAE,38804.06
IPSS,37783.63
ERIE CONSULTING GROUP,37499.99
DAVIDSON VIOLETTE AND ASSOCIATES,36123.52
ITEX,35510.03
DARKTRACE,33548.14681724846
URBAN WORKPLACE,32089.33
3370364 CANADA,31977.775510204083
INFO TECH RESEARCH GROUP,26464.6
MEDIUM CUBE,26219.10476712329
CANON,25533.738620689655
YVES MARINEAU,24973
RH BELVEDERE,24719.63
SIERRA SYSTEMS GROUP,24459.780000000002
DANIEL GOUDREAU CONSULTATION,24144.75
CENTRE DE FORMATION PROFESSIONNELLE ET LINGUISTIQUE CARON,23104
VMWARE,21890.87445429741
BRECKENHILL,21428.106414141414
NOTICIA,21270.38
WORKPLACE SAFETY PREVENTION SERVICES,19092.073524590163
CSI CONSULTING,18671.940000000002
COM NET,17233.72
SECURITAS,16799.738899521533
DUO SECURITY,16333.49
LES TRADUCTIONS TESSIER S C C,16231.32
KABOOM COMMUNICATION DESIGN,15234.190000000002
DIANE L MCCUSKER,15176.700000000003
PHIRELIGHT SECURITY SOLUTIONS,15010.8
PRIORITY MANAGEMENT,14256.82
CARAHSOFT TECHNOLOGY,13222.99
OTTAWA SECURITY AND COMMUNICATIONS,12938.39
ADR EDUCATION PARTNERSHIP,12417.3
ANDRE GRONDINES,11306.933701657457
MICRORAMA INFORMATIQUE,10105.04
6237819 CANADA,8081.837303370785
LEXISNEXIS CANADA,1734.688904109589
