owner_org,d_fiscal_year,total
pwgsc-tpsgc,2017-2018,2803198.92
pwgsc-tpsgc,2018-2019,3157924.71
pwgsc-tpsgc,2019-2020,5066321.08
pwgsc-tpsgc,2020-2021,4625669.73
