d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,2803198.92,2889688.28
1_facilities_and_construction,2018-2019,3157924.71,3218440.47
1_facilities_and_construction,2019-2020,4653156.36,4605843.20
1_facilities_and_construction,2020-2021,3907550.10,3720953.06
1_facilities_and_construction,2021-2022,2583817.28,2402241.23
1_facilities_and_construction,2022-2023,2583817.28,2312010.54
