d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2680970.84,2749820.56
2018-2019,7088331.65,7177272.44
2019-2020,14333606.20,14215681.48
2020-2021,12468460.46,11850907.32
2021-2022,12802182.36,9854827.37
