owner_org,d_fiscal_year,total
dnd-mdn,2020-2021,145664.75
pc,2017-2018,249460.3
pc,2018-2019,688242.8
pc,2020-2021,788701.91
pwgsc-tpsgc,2017-2018,2431510.5391152203
pwgsc-tpsgc,2018-2019,6949635.275100966
pwgsc-tpsgc,2019-2020,16267586.87948153
pwgsc-tpsgc,2020-2021,13462790.380330117
