d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1120052.62,1154373.51
2018-2019,1226174.51,1248195.11
2019-2020,1351824.57,1340928.48
2020-2021,1567786.72,1490256.65
2021-2022,29391.13,27558.08
