normalized_vendor_name,original_vendor_name
MINDWIRE SYSTEMS,MINDWIRE SYSTEMS LTD
MINDWIRE SYSTEMS,ZYLOG SYSTEMS (OTTAWA) LTD
MINDWIRE SYSTEMS,MINDWIRE SYSTEMS LTD. (dba Zylog Ottawa)
MINDWIRE SYSTEMS,MINDWIRE
MINDWIRE SYSTEMS,ZYLOG SYSTEMS (OTTAWA) LTD.
MINDWIRE SYSTEMS,Zylog Systems (Ottawa) Ltd
MINDWIRE SYSTEMS,MINDWIRE SYSTEMS LTD.
MINDWIRE SYSTEMS,Mindwire
MINDWIRE SYSTEMS,Zylog Systems (Ottawa) Ltd.
MINDWIRE SYSTEMS,Mindwire Systems Ltd.
MINDWIRE SYSTEMS,Zylog Systems Ottawa Ltd
MINDWIRE SYSTEMS,Mindwire Systems Ltd
MINDWIRE SYSTEMS,MINDWIRE SYSTEMS INC.
MINDWIRE SYSTEMS,Zylog System (Ottawa) Ltd
MINDWIRE SYSTEMS,Zylog Systems (Ottawa) Limited
MINDWIRE SYSTEMS,ZYLOG SYSTEM (OTTAWA) LTD.
MINDWIRE SYSTEMS,Zylog Systems (ottawa) LTD
MINDWIRE SYSTEMS,ZYLOG SYSTEMS (OTTAWA) INC.
MINDWIRE SYSTEMS,Zylog Systems (Ottawa) LTD.
MINDWIRE SYSTEMS,Mindwire (Zylog)
MINDWIRE SYSTEMS,ZYLOG SYSTEMS (OTTAWA) LTD O/A BRAINHUNTER
MINDWIRE SYSTEMS,ZYLOG SYSTEMS INC.
MINDWIRE SYSTEMS,Zylog Systems Ottawa LTD
MINDWIRE SYSTEMS,ZYLOG SYSTEMS LTD.
MINDWIRE SYSTEMS,Zylog Systems Ottawa Ltd.
MINDWIRE SYSTEMS,Mindwire Systems LTD.
MINDWIRE SYSTEMS,MINDWIRE INC.
MINDWIRE SYSTEMS,ZYLOG SYSTEMS OTTAWA LTD
