d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2019-2020,88857.40466237941
1_facilities_and_construction,2020-2021,147208.7851125402
10_office_management,2017-2018,1197888.8289044152
10_office_management,2018-2019,3255033.3008744908
10_office_management,2019-2020,63207.36
10_office_management,2020-2021,422694.04000000004
11_defence,2017-2018,16058714.84082669
11_defence,2018-2019,27708231.157049272
11_defence,2019-2020,37674587.270456366
11_defence,2020-2021,3956656.1937520294
2_professional_services,2017-2018,413081.8129603885
2_professional_services,2018-2019,125464.36729884628
2_professional_services,2019-2020,225037.61280678754
2_professional_services,2020-2021,68746.64895830979
3_information_technology,2017-2018,42323705.82633836
3_information_technology,2018-2019,54321997.90474603
3_information_technology,2019-2020,76656045.71073265
3_information_technology,2020-2021,44444556.57322973
6_industrial_products_and_services,2017-2018,70201.015
6_industrial_products_and_services,2018-2019,368582.32201369863
6_industrial_products_and_services,2019-2020,190673.43298630137
6_industrial_products_and_services,2020-2021,84497.39
9_human_capital,2018-2019,11625.349999999999
9_human_capital,2020-2021,32038.890000000003
NA,2017-2018,100077.99
NA,2018-2019,11252.01
NA,2019-2020,21807.54
NA,2020-2021,15582.825114521127
