owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,2369586.75,2425739.99
aafc-aac,2018-2019,2357119.01,2382580.94
aafc-aac,2019-2020,1591141.79,1563658.90
aafc-aac,2020-2021,1061720.83,1004773.48
aafc-aac,2021-2022,1161360.23,1064389.96
aandc-aadnc,2017-2018,451996.34,463032.31
aandc-aadnc,2018-2019,1004462.05,1014679.02
aandc-aadnc,2019-2020,60000.57,59838.39
acoa-apeca,2018-2019,23061.27,23371.98
acoa-apeca,2019-2020,145258.35,142577.20
atssc-scdata,2018-2019,85672.43,86523.67
atssc-scdata,2019-2020,13410.16,13457.84
cas-satj,2017-2018,75758.00,77591.63
cas-satj,2018-2019,51922.45,52433.31
cas-satj,2019-2020,882504.30,873971.96
cas-satj,2020-2021,488219.62,464858.59
cas-satj,2021-2022,144743.51,132248.83
cbsa-asfc,2017-2018,2034968.30,2084245.02
cbsa-asfc,2018-2019,10048926.53,10170211.85
cbsa-asfc,2019-2020,3089625.82,3055105.14
cbsa-asfc,2020-2021,281217.57,265326.33
cbsa-asfc,2021-2022,1788609.87,1656128.76
ced-dec,2018-2019,58344.75,58918.81
ced-dec,2019-2020,214450.59,209530.68
ced-dec,2020-2021,8743.01,8253.22
cer-rec,2017-2018,511887.79,524001.02
cer-rec,2018-2019,216312.18,218440.48
cer-rec,2019-2020,68185.95,66768.39
cer-rec,2020-2021,694611.22,657749.22
cer-rec,2021-2022,373735.27,339475.17
cfia-acia,2017-2018,1313031.19,1343987.45
cfia-acia,2018-2019,5175513.08,5245541.49
cfia-acia,2019-2020,10779.07,10542.07
cfia-acia,2020-2021,891901.21,840196.05
cfia-acia,2021-2022,412780.24,380579.83
cgc-ccg,2018-2019,71270.99,72039.38
cgc-ccg,2019-2020,50143.56,49535.74
cgc-ccg,2020-2021,38140.33,36277.07
chrc-ccdp,2018-2019,108914.24,109985.85
cic,2017-2018,5950588.76,6095877.61
cic,2018-2019,549985.54,557184.07
