owner_org,d_fiscal_year,total
aafc-aac,2017-2018,180536.30923076923
aafc-aac,2018-2019,94474.9733719705
aafc-aac,2019-2020,19366.027397260274
csc-scc,2017-2018,348305.1926415094
csc-scc,2018-2019,165784.5
csc-scc,2019-2020,159285
dfo-mpo,2017-2018,25597.100000000002
dfo-mpo,2018-2019,42220.54
dfo-mpo,2019-2020,24205.420000000002
dnd-mdn,2017-2018,6035317.36
dnd-mdn,2018-2019,1758019.08
dnd-mdn,2019-2020,1916617
nrc-cnrc,2017-2018,10639.949999999999
rcmp-grc,2017-2018,314581.9483743516
rcmp-grc,2018-2019,414888.1061575941
rcmp-grc,2019-2020,220068.68342567488
rcmp-grc,2020-2021,62806.42
