d_fiscal_year,total,total_constant_2019_dollars
2017-2018,6070736.73,6263104.19
2018-2019,2431621.14,2479405.67
2019-2020,774233.08,773797.40
2020-2021,62806.42,59811.85
2021-2022,1193000.53,1099283.45
2022-2023,2359642.76,2111327.23
