d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1089727.13,1118937.83
2018-2019,1089727.13,1103633.70
2019-2020,1092712.68,1090474.52
2020-2021,1089727.13,1066829.49
2021-2022,1089727.13,827800.77
