d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2022-2023,0.00,0.00
11_defence,2018-2019,15300.55,15533.84
11_defence,2019-2020,34699.45,34351.07
2_professional_services,2021-2022,44433132.54,40451338.47
2_professional_services,2022-2023,11629.33,10504.36
5_transportation_and_logistics,2018-2019,14769875.74,14981351.00
5_transportation_and_logistics,2019-2020,27028872.61,26813263.89
5_transportation_and_logistics,2020-2021,30345022.10,28879012.98
5_transportation_and_logistics,2021-2022,70239247.03,65969438.06
5_transportation_and_logistics,2022-2023,30077.73,26782.51
6_industrial_products_and_services,2022-2023,88515.00,78330.94
