owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2018-2019,14769875.74,14968230.79
dfo-mpo,2019-2020,27028872.61,26811963.18
dfo-mpo,2020-2021,30345022.10,28924410.05
dfo-mpo,2021-2022,62452380.94,57738614.53
dnd-mdn,2018-2019,15300.55,15520.87
dnd-mdn,2019-2020,34699.45,34346.26
pwgsc-tpsgc,2021-2022,544916.66,502490.53
