d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2017-2018,2407672.15,2482359.04
10_office_management,2018-2019,2470023.60,2518141.51
10_office_management,2019-2020,3473867.21,3441859.36
10_office_management,2020-2021,2420168.88,2306221.60
10_office_management,2021-2022,3943667.85,3685205.77
10_office_management,2022-2023,4271645.94,3845833.10
5_transportation_and_logistics,2022-2023,588761.86,531807.59
6_industrial_products_and_services,2017-2018,197959.71,204078.86
6_industrial_products_and_services,2018-2019,197959.71,201753.25
6_industrial_products_and_services,2019-2020,236573.68,234352.74
6_industrial_products_and_services,2020-2021,272813.14,259805.60
6_industrial_products_and_services,2021-2022,294800.14,274290.59
6_industrial_products_and_services,2022-2023,303757.64,272065.41
