normalized_vendor_name,original_vendor_name
FEAST INTERACTIVE,FEAST INTERACTIVE INC.
FEAST INTERACTIVE,Feast Interactive Inc.
FEAST INTERACTIVE,Feast Interactive Inc
FEAST INTERACTIVE,FEAST INTERACTIVE INC
