d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,157546.94,162375.64
1_facilities_and_construction,2018-2019,455283.38,461567.99
1_facilities_and_construction,2019-2020,777972.71,771382.11
1_facilities_and_construction,2020-2021,553373.63,526746.28
1_facilities_and_construction,2021-2022,915732.71,862053.28
2_professional_services,2018-2019,218805.44,221758.51
2_professional_services,2019-2020,678287.36,670555.30
2_professional_services,2020-2021,364366.15,347441.04
2_professional_services,2021-2022,203504.33,188595.69
3_information_technology,2017-2018,206612.15,212978.92
3_information_technology,2018-2019,229708.06,233906.89
3_information_technology,2019-2020,197899.97,196313.24
3_information_technology,2020-2021,171993.48,163974.19
3_information_technology,2021-2022,46088.30,43127.64
