owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,51510.10,53263.64
dfo-mpo,2018-2019,54574.14,55662.16
dfo-mpo,2019-2020,14056.22,14039.26
dnd-mdn,2017-2018,130160.00,134219.71
dnd-mdn,2018-2019,38870.00,39822.59
dnd-mdn,2019-2020,136507.55,135526.87
ec,2017-2018,239254.80,246576.63
ec,2019-2020,63550.15,63040.15
ec,2020-2021,74227.65,70875.21
nrcan-rncan,2017-2018,1651174.04,1701781.27
nrcan-rncan,2018-2019,2453103.77,2501259.42
nrcan-rncan,2019-2020,1655697.81,1642410.66
nrcan-rncan,2020-2021,1244035.24,1188039.71
pc,2017-2018,128908.46,132969.09
pc,2018-2019,308878.48,315223.20
pc,2019-2020,363298.68,362371.54
pc,2020-2021,60573.95,57491.75
rcmp-grc,2019-2020,13007.30,12991.61
