d_most_recent_category,d_fiscal_year,total
11_defence,2017-2018,130160.00
11_defence,2018-2019,38870.00
11_defence,2019-2020,136507.55
5_transportation_and_logistics,2017-2018,2070847.40
5_transportation_and_logistics,2018-2019,2816556.39
5_transportation_and_logistics,2019-2020,2109610.16
5_transportation_and_logistics,2020-2021,1378836.84
