d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2894810.85,2981732.80
2018-2019,5065969.32,5149576.28
2019-2020,5412790.89,5372117.04
2020-2021,13110543.47,12514556.81
2021-2022,10497587.68,9840652.31
